comment_id,parent_comment_id,content,publish_time,ip_location,sub_comment_count,like_count,dislike_count,content_id,content_type,user_id,user_link,user_nickname,user_avatar,last_modify_ts
11032446173,,想多了，懂王第一次上台前还说要公布51区的外星人呢，真上台了立马就不吭气了，正客一个个说话就跟房皮一样,1730671011,,9,0,0,22172617003,answer,f5986e12e5659f85b4625653cf208334,https://www.zhihu.com/people/he-dong-li-xiao-gang-pao,核动力小钢炮,https://picx.zhimg.com/v2-f082f7ec2816dade63fd5a46f79bb282.jpg?source=06d4cd63,1733713596718
11032970805,,爱波斯坦就是死在懂王任上的，懂王连个P都没放[大笑],1730680769,,0,0,0,22172617003,answer,13a586c6f4e58cc828aafbfdfd632ed9,https://www.zhihu.com/people/jiu-yuan-71-3,久远,https://picx.zhimg.com/v2-abed1a8c04700ba7d72b45195223e0ff.jpg?source=06d4cd63,1733713596720
11032680878,,很高兴我们的脑回路终于跟美国选民对上了[捂脸],1730686335,,0,0,0,22172617003,answer,8ac69c5f412373ddfa3f7bd4d55d8779,https://www.zhihu.com/people/san-gua-fa-shi,叄罣灋蓍,https://pic1.zhimg.com/v2-f9876dbab5b62d0519049ac98e827066.jpg?source=06d4cd63,1733713596722
11032741529,,懂王也有话说:压根儿就没外星人你让我公布啥？[doge],1730689528,,0,0,0,22172617003,answer,7ead23f9991adea38c32dc43cc67a954,https://www.zhihu.com/people/fei-yang-ba-hu-wei-shui-xiong-99,林黛玉倒拔垂杨柳,https://picx.zhimg.com/v2-71d8caf76d07ffe39bbd98edee92e150.jpg?source=06d4cd63,1733713596723
11032417793,,我只支持在野党候选人上台的，四年前支持拜登，四年后支持董王，原则始终如一,1730675681,,4,0,0,22172617003,answer,7973ba82ea24b75c40a7f79fb68d03b5,https://www.zhihu.com/people/fei-zhu-63,飞猪,https://picx.zhimg.com/a5ecac220022cf8b2a5c3a183f2cebcc.jpg?source=06d4cd63,1733713596725
11032764518,,我希望马斯克和比尔盖茨一起过来而且都不敢回去,1730676802,,7,0,0,22172617003,answer,01a800c9a5b55eb6d3a8ce6279e36d16,https://www.zhihu.com/people/hou-yan-wu-chi-wang-si-tu-96,云渊sytswei,https://pica.zhimg.com/v2-8b721640753e8d5132ab461663d7ffc9.jpg?source=06d4cd63,1733713596727
11032560214,,庆幸解释权掌握在文明手中[惊喜],1730653096,,1,0,0,22172617003,answer,35da0fa6190bb693375dcd327e95ff2b,https://www.zhihu.com/people/gou-chi-bu-92,TG.G,https://pic1.zhimg.com/v2-05385b0bb563f5f75810a1463aa95b44.jpg?source=06d4cd63,1733713596729
11032957596,,最刺激？我来说个故事，最刺激是懂王大规模领先，哈里斯选票造假准备夺取总统宝座，然后选票显示哈里斯微弱优势获胜，懂王这时候公布哈里斯造假证据，宣布自己获胜，准备入住白宫，结果此时拜登与哈里斯按照选举结果提前进行交接仪式，哈里斯入主白宫，并对懂王发起暗杀，红脖子再次攻陷国会山和白宫，暗杀懂王失败，懂王此时隐藏起来只对外发表视频支持红脖子革命，宣布自己是总统，哈里斯此时以镇压叛乱的理由出动美军镇压红脖子和国民警卫队，美国第二次内战开始。,1730709071,,3,0,0,22172617003,answer,061befbf59816deac978e7673067e11b,https://www.zhihu.com/people/wang-wen-zhao-69,齐昭王算无遗策,https://pica.zhimg.com/v2-abed1a8c04700ba7d72b45195223e0ff.jpg?source=06d4cd63,1733713596731
11037768802,,唉，门外汉飘过[doge][doge][doge],1731171019,,2,0,0,24466102533,answer,645dc89959045929ad5da095eff6ff87,https://www.zhihu.com/people/m3nynb,素心如雪,https://picx.zhimg.com/v2-bab076f0c4802a9cf38af31b0be94d27.jpg?source=06d4cd63,1733713599220
11034843215,,这就是人性，其它都次之。,1730892599,,1,0,0,24466102533,answer,b05e1167b4c017d423f7fe5d32e6f0eb,https://www.zhihu.com/people/ihiiaw,玲珑,https://picx.zhimg.com/v2-a97e209f2922155153cfb1228b956ef4.jpg?source=06d4cd63,1733713599222
11034691877,,你要不要看看另一边什么样[doge],1730879130,,2,0,0,24466102533,answer,e35e866c8f9d275cc4c5b4932f855845,https://www.zhihu.com/people/yi-zhi-ban-jie-3-57,一知半解,https://pic1.zhimg.com/v2-abed1a8c04700ba7d72b45195223e0ff.jpg?source=06d4cd63,1733713599224
11034721842,,你的这段发言，除了暴露你对美国及美国大选和特朗普什么都不懂以外，什么都没有,1730879278,,2,0,0,24466102533,answer,b63b69b789ceab6a9ad82a8253fdd580,https://www.zhihu.com/people/ni-gu-yi-er,尼古伊尔,https://picx.zhimg.com/v2-a5291ce099987e446eb46c3b627e2668.jpg?source=06d4cd63,1733713599226
11034547107,,法院也丢了吧。所以应该是全部丢了。马斯克当上了效率委员会主席，美国运转效率会高起来。这个可能影响更大。,1730879347,,2,0,0,24444351229,answer,973bea69d1d1a0b2f7a1d0733a2c102d,https://www.zhihu.com/people/zhang-mo-mo-15-55,满笑,https://picx.zhimg.com/v2-8036775c6946f534d9a0be33e721b895.jpg?source=06d4cd63,1733713600778
11034632890,,特朗普会公布萝莉岛名单吗？据说哈里斯以此要挟盖茨。,1730879293,,1,0,0,24444351229,answer,7b38c3e4b93eb9c76db0fea2a5561540,https://www.zhihu.com/people/netmeet,netmeet,https://picx.zhimg.com/v2-abed1a8c04700ba7d72b45195223e0ff.jpg?source=06d4cd63,1733713600781
11034863820,,他们不吹哈哈姐又能怎么办呢，吹了还有最后一波工资拿[doge],1730880650,,0,0,0,24444351229,answer,0e0d7f8947ad2590bbaf61774203fcc7,https://www.zhihu.com/people/yang-wen-chao-62,金毛果冻的二爹,https://picx.zhimg.com/v2-9cbbbbf97a4fc3087df70883e1583b87.jpg?source=06d4cd63,1733713600784
11034518956,,"那些吹哈里斯的大多数是水军和无脑跟风的，关注了Trump和Harris的社交账号，X、INS上的粉丝数量差距极大，Harris的粉丝还没Byden的多，不光Trump的评论区，连Harris自己的评论区里也大多是Trump2024,MEGA…都是Trump的支持者，明显看得出民意[白眼]",1730880300,,3,0,0,24444351229,answer,5a54a7174c7acf51fa6c7150ca14fa56,https://www.zhihu.com/people/yy-xx-23-56,YY XX,https://pica.zhimg.com/15fd9ea9eca350fb607b0df2933434a0.jpg?source=06d4cd63,1733713600786
11034978594,,为什么你不骂川普，川普这么反动,1730877993,,9,0,0,24444351229,answer,291a77b1de1737e4cf8239c3fa38f8f9,https://www.zhihu.com/people/allein-hier,Utopia Nordic,https://pica.zhimg.com/v2-b85b12eedfb0e26888f22ff284b6c1a0.jpg?source=06d4cd63,1733713600789
11035078174,,谁说哈哈姐在滨州没有对策的，哈哈哈哈哈，这不就是对策吗,1730896814,,0,0,0,24444351229,answer,d8942c48d48f8a3d3ddb7c7609236d56,https://www.zhihu.com/people/wood-chen-13,羞羞,https://picx.zhimg.com/v2-abed1a8c04700ba7d72b45195223e0ff.jpg?source=06d4cd63,1733713600791
11035076755,,学经济学的应该大多会支持哈里斯吧，Trump太反智了[捂脸],1730893626,,3,0,0,24444351229,answer,0aabe44ff4345f46d7fc4ac2524ac4b5,https://www.zhihu.com/people/sdf-80-9,sdf,https://picx.zhimg.com/2702140a884c06babd947fd921457ec6.jpg?source=06d4cd63,1733713600793
11034639207,,这下川普三权归一了[捂脸]总统，两院，大法官。还外加天主教的大主教10月末也支持川普，号召投票。米帝神皇了属于，所以伊万卡成了基里曼[惊喜]？,1730890011,,0,0,0,24444351229,answer,49f72a2e4bea76a43a6f8faddd2a2567,https://www.zhihu.com/people/song-jia-hui-27-32,宋佳晖,https://pic1.zhimg.com/v2-fb6fffcaf842c65823a7b0fe790ae62e.jpg?source=06d4cd63,1733713600795
11034521887,,唉，俄乌战争也结束了，中国好日子没了,1730884909,,0,0,0,24444351229,answer,13a385fffa7cac58467b370e978857e5,https://www.zhihu.com/people/han-yu-kai-34,叔岳,https://picx.zhimg.com/v2-2e85995590dc91511627d5e1ccfbe189.jpg?source=06d4cd63,1733713600797
11034493708,,不是喜欢哈里斯，而是哈里斯不正常，才想让她上台，老特太正常了。,1730880247,,0,0,0,24444351229,answer,8559be1f2e6f5055ec79fb5e4ad34009,https://www.zhihu.com/people/75-55-6-69,你你你你你,https://pic1.zhimg.com/v2-25ac7c0d6225fc37e7f4419d75895b22.jpg?source=06d4cd63,1733713600798
180888324,,"""沉默的大多数""说的不是那些不去投票的人吧。是说在抗议川普的舆论环境里沉默，之后默默投了川普的人吧。",1478790632,,18,0,0,130764326,answer,83d7c2e29ad618f86c4a31a06c7a4bbe,https://www.zhihu.com/people/lixuanchong,坑王,https://pic1.zhimg.com/v2-2fef35187dd3e87948df519a06b1cbca.jpg?source=06d4cd63,1733713602879
180888981,,是的 但事实是“在抗议川普的舆论环境里沉默，之后默默投了川普的人”，这帮人也不存在，因为共和党的得票数和往年相差不大，保持正常水平，所以根本就没有什么“沉默选民”，以前支持共和党的，这次一样在支持共和党,1478790865,,0,0,0,130764326,answer,589d316bb7140b64f57a197eb2a6e1e8,https://www.zhihu.com/people/feng-zhi-zi-14-43,Kumar,https://picx.zhimg.com/afedc6795.jpg?source=06d4cd63,1733713602882
180890133,,有一半的人没去投票，投票率和往年相比还降低了，这叫觉醒啊；如果不去投票的那半人都去投了特朗普，这才叫觉醒；现在情况是选民对两人都不喜欢，只是在差中选了不那么差的那个,1478791257,,0,0,0,130764326,answer,589d316bb7140b64f57a197eb2a6e1e8,https://www.zhihu.com/people/feng-zhi-zi-14-43,Kumar,https://pic1.zhimg.com/afedc6795.jpg?source=06d4cd63,1733713602884
180893151,,确实没有沉默大多数，但是你数据不完整。很多票没算呢。。今年高过12年0.4%,1478792265,,4,0,0,130764326,answer,bb7ae708ee2870e634535bfb9f987855,https://www.zhihu.com/people/wei-xiao-9-34,萎笑,https://pica.zhimg.com/a5e1d411acf013f219d7e89de162114a.jpg?source=06d4cd63,1733713602886
180893554,,另外也不排除共和党保守派不出来投票，其他沉默多年的出来投票， 据说第一次投票有10%,1478792391,,1,0,0,130764326,answer,bb7ae708ee2870e634535bfb9f987855,https://www.zhihu.com/people/wei-xiao-9-34,萎笑,https://pica.zhimg.com/a5e1d411acf013f219d7e89de162114a.jpg?source=06d4cd63,1733713602888
180895186,,"美国大选不是普选，所以看总数没实际意义的，要看战场州的具体表现。随便查了下，12年FL罗姆尼是4.1m,16年特朗普是4.6m, 12年宾州罗姆尼是2.6m,特朗普是2.9m,都是超过10%的增长，老唐这战斗力简直爆表。。。。",1478792935,,9,0,0,130764326,answer,1b6707b3ae920e08f550975a57bb8440,https://www.zhihu.com/people/zhang-san-78-28,张三,https://pic1.zhimg.com/v2-abed1a8c04700ba7d72b45195223e0ff.jpg?source=06d4cd63,1733713602890
180901449,,问题是他只在摇摆州动员啊，全国跑还是能到70m甚至80m的。。 沉默大多数本来也包括原来选民，所以勉强还是可以称呼，虽然确实勉强。。,1478795812,,0,0,0,130764326,answer,bb7ae708ee2870e634535bfb9f987855,https://www.zhihu.com/people/wei-xiao-9-34,萎笑,https://picx.zhimg.com/a5e1d411acf013f219d7e89de162114a.jpg?source=06d4cd63,1733713602892
180913142,,麻烦画柱状图的时候，坐标从0开始。,1478804598,,12,0,0,130764326,answer,1b08b8a5f639fa3dcdee367e97edef5d,https://www.zhihu.com/people/feng2zi,风子,https://picx.zhimg.com/v2-abed1a8c04700ba7d72b45195223e0ff.jpg?source=06d4cd63,1733713602894
180914772,,"新数据出来了，55.6%。United States presidential election, 2016沉默的大多数不是指不投票而是指他们不表态，导致民主党认为今年共和党阵营大面积倒戈或者弃投，但实际上大面积弃投的反而是早先桑德斯的支持者，大面积倒戈的是铁锈带的失落下层，而共和党人仍旧照样投票",1478807360,,0,0,0,130764326,answer,8faddf33841f073d2dbb26de4c1652b6,https://www.zhihu.com/people/denoungry,藤政长,https://pic1.zhimg.com/6b92ceefef8d782225cf7c21b5e1e6ff.jpg?source=06d4cd63,1733713602896
180971069,,答主取数据太着急了，47.8%的时候很多州虽然已经call但计票还没算完。实际上就如wiki所言，55.6%的投票率已经超过了上届0.7%，而现在已知民主党票数急剧下滑，那么多出来的票都在谁手上呢？,1478837902,,1,0,0,130764326,answer,8faddf33841f073d2dbb26de4c1652b6,https://www.zhihu.com/people/denoungry,藤政长,https://picx.zhimg.com/6b92ceefef8d782225cf7c21b5e1e6ff.jpg?source=06d4cd63,1733713602898
11033439000,,义乌那边怎么说？,1730778308,,1,0,0,23362907266,answer,b74d6da4ecf363f16e9893af96f9000b,https://www.zhihu.com/people/92-58-56-46,咋又输入名字,https://picx.zhimg.com/v2-abed1a8c04700ba7d72b45195223e0ff.jpg?source=06d4cd63,1733713604786
11033381104,,答非所问，直接说北京时间几月几号几点出结果不就完了吗,1730782376,,0,0,0,23362907266,answer,bec9432532067afcab924054f94062a1,https://www.zhihu.com/people/jia-yi-30-82,小幕,https://picx.zhimg.com/v2-abed1a8c04700ba7d72b45195223e0ff.jpg?source=06d4cd63,1733713604788
11033469638,,我能评论吗,1730781481,,0,0,0,23362907266,answer,38c9bb2b6580d0a9154969da53647091,https://www.zhihu.com/people/xu-yang-yang-13,不会写实名,https://picx.zhimg.com/v2-16bd998c8aed21ebaeb3e96eee6b82d9.jpg?source=06d4cd63,1733713604790
11033757845,,比较客观的文章,1730781571,,0,0,0,23362907266,answer,57e09ef8adb7eff6ae0cbca832e997ec,https://www.zhihu.com/people/zhou-hai-feng-41-17,骑兵,https://pic1.zhimg.com/v2-abed1a8c04700ba7d72b45195223e0ff.jpg?source=06d4cd63,1733713604792
11038559883,,局部最优解累积起来未必是整体最优解，但人只能做局部最优解,1731301200,,18,0,0,28203349926,answer,dbf0ef12b9668684f1e718aea91a9fea,https://www.zhihu.com/people/shan-he-yun,山河云,https://pic1.zhimg.com/v2-8c875c4c90dbb9b77e9f8f3390c1b5a9.jpg?source=06d4cd63,1733713605826
11038675429,,奥黑横空出世，他的绝对政治正确理念太蛊了，极度符合灯塔价值观，不是民主党推他，是希拉里干不掉他,1731304214,,30,0,0,28203349926,answer,3a3d7cc3844cca480be95834921d15f1,https://www.zhihu.com/people/anananswer,anananswer,https://picx.zhimg.com/v2-abed1a8c04700ba7d72b45195223e0ff.jpg?source=06d4cd63,1733713605828
11038447583,,有点倒因为果，正是因为奥巴马，政治正确lgbt才那么盛行,1731308208,,25,0,0,28203349926,answer,891776f540083b7ea107a00f4ee7b157,https://www.zhihu.com/people/lei-shan-ran-1,泪潸然,https://picx.zhimg.com/1a337c834297d41841c975bd2fe4df54.jpg?source=06d4cd63,1733713605830
11038648218,,在任总统继任才是常态。。。为了搞下拜登。。民主党后面两年一直主动在黑拜登,1731308993,,0,0,0,28203349926,answer,35ae144e99e7c333b7fcfe1b8c9b0579,https://www.zhihu.com/people/coco-30-58,Coco,https://picx.zhimg.com/21973b862bf56448036bc61d3d9e9243.jpg?source=06d4cd63,1733713605832
11038973410,,是的，这次大选，虽然是打败了哈里斯，其实是打败了奥巴马，打败了民主党奥巴马时代以来一直游荡的身份政治的幽灵,1731324466,,0,0,0,28203349926,answer,9575bba10066ec76556b7b418b6d1a60,https://www.zhihu.com/people/xiao-lei-shu-shu-5,小磊叔叔,https://pica.zhimg.com/v2-abed1a8c04700ba7d72b45195223e0ff.jpg?source=06d4cd63,1733713605834
11038688876,,民主党的初选规则不太一样，是有超级票的，真的想干掉奥巴马肯定可以。当年桑德斯就是这么被干掉的,1731331223,,0,0,0,28203349926,answer,7b07fd6c15c275cd06ec8677923f9ff6,https://www.zhihu.com/people/jiang-yan-shui,BusRun,https://picx.zhimg.com/v2-abed1a8c04700ba7d72b45195223e0ff.jpg?source=06d4cd63,1733713605836
11039297275,,政治正确不是老美主流，奥黑大搞政治正确成功导致出幻觉；老美与日本、苏联、中国、沙特都合作过[捂脸]；其实政治正确有损老美根基，这种只讲立场，不问是非对错是很危险的，也反科学,1731338565,,0,0,0,28203349926,answer,f82d6eeef130128bed17aae59479448a,https://www.zhihu.com/people/ltp-27-16,坐着看疯景,https://picx.zhimg.com/v2-80b76160355d1f00a74d381fd793db0b.jpg?source=06d4cd63,1733713605838
11038810649,,这个就过分了，那个枪手在那个距离，几乎正中目标，枪法是没有问题的，特朗普能活下来完全是因为个人动作有点大，换个沉稳的政客上去站着，必死的。,1731343832,,0,0,0,28203349926,answer,f987c85deb7fdf03df8f5363926464a6,https://www.zhihu.com/people/wu-lin-18-5,挽尊,https://picx.zhimg.com/v2-7501b8ed39420c54b631ec01775ac923.jpg?source=06d4cd63,1733713605839
11039009714,,正解，08年奥巴马给推出来让民主党爽吃了政治正确的选票，把路都走歪了。以前民主党抓经济可是一把好手。,1731341889,,24,0,0,28203349926,answer,ae86659b719b116b2e6f3e20448d48a6,https://www.zhihu.com/people/li-hui-zhu-28,客村奶油猪,https://picx.zhimg.com/v2-abed1a8c04700ba7d72b45195223e0ff.jpg?source=06d4cd63,1733713605841
11038534273,,"民主党推了个p奥巴马, 奥巴马初选把其他人碾过去了.",1731307869,,13,0,0,28203349926,answer,c2bbbbe1734ef261a07bd48b69364d7a,https://www.zhihu.com/people/gao-da-de-huo-yan-feng-bao,高大的火焰风暴,https://pica.zhimg.com/v2-abed1a8c04700ba7d72b45195223e0ff.jpg?source=06d4cd63,1733713605843
11031494842,,我就支持特朗普上台，我就喜欢看那些拿民主党狗粮的人急眼跳脚的样子,1730558586,,68,0,0,21248014995,answer,06d60e4ce7aeded17dc9eb59f0d992be,https://www.zhihu.com/people/li-ming-ji-74-67,Joe Lin,https://picx.zhimg.com/v2-4a184e0a6346d34039b475a5be4b9cac.jpg?source=06d4cd63,1733713608006
11031495126,,60%的关税，到时候看黄川失业了怎么办[飙泪笑][飙泪笑],1730559325,,54,0,0,21248014995,answer,77a2d38e3d45ad95cc507a5693a6e3dc,https://www.zhihu.com/people/hai-na-bai-chuan-4-73-84,三清教育全老师,https://picx.zhimg.com/v2-fb62d6d1c720b302a9cbaab4ee809e63.jpg?source=06d4cd63,1733713608008
11031545478,,喜迎百分之六十关税,1730550764,,20,0,0,21248014995,answer,145a44b48b873ced8ec75fc6108c8c3e,https://www.zhihu.com/people/hu-jia-66,胡笳,https://pica.zhimg.com/d27745200.jpg?source=06d4cd63,1733713608010
11033190661,,自己查票吧查看图片,1730720780,,45,0,0,21248014995,answer,cff7b2d57a2b367259a14d879d628b0f,https://www.zhihu.com/people/ren-hai-zhao,Solnice·Mar,https://picx.zhimg.com/v2-e978a0b24afe57f683af931873a401e9.jpg?source=06d4cd63,1733713608011
11031752810,,国内还有希望川普上台的，真是离大谱了，忘了川普当总统的时候怎么对付中国的吗？,1730565229,,59,0,0,21248014995,answer,a0e5edac219b0a532e2e153278079389,https://www.zhihu.com/people/joeyoyo,joeyoyo,https://pic1.zhimg.com/v2-abed1a8c04700ba7d72b45195223e0ff.jpg?source=06d4cd63,1733713608013
11031665820,,中国东北人挺川普，南方人挺民主党。[大笑],1730568793,,40,0,0,21248014995,answer,1682bab1968ff81a7051ca3c4bfadcbb,https://www.zhihu.com/people/ted-77-72-33,海外中山,https://picx.zhimg.com/v2-1aedcdf8a16d7f320edec0bfdf63f000.jpg?source=06d4cd63,1733713608015
11031839096,,我认为哈里斯能赢，我没收到16亿 给我的感觉是特朗普太热了，我对老头还是比较期待的……老头整活是真不戳宾州现在态势仍然不明显 所以不好说，你们说的都有理，一会说大侄子，一会说宾州特朗普完蛋 我每天刷知乎，一会刷到民主党赢，一会是共和党 跟答主一样，都挺板上钉钉的,1730565586,,4,0,0,21248014995,answer,1777fec4dcf4d439be00f383a1e05a74,https://www.zhihu.com/people/jin-ji-de-bei-er,小黑屋的貘,https://picx.zhimg.com/v2-fede1c53d271a3e81a4e16b61c35b3a9.jpg?source=06d4cd63,1733713608017
11034805768,,答主预测正确，川普赢了。估计普京在克里姆林宫偷着乐呢。,1730877133,,7,0,0,21248014995,answer,c63b4683ca317cc66a06ac370b4be4b1,https://www.zhihu.com/people/zcs-51,南营房,https://picx.zhimg.com/v2-abed1a8c04700ba7d72b45195223e0ff.jpg?source=06d4cd63,1733713608019
11031893779,,预测这么精确，还精确到小数点，看起来你是活神仙？,1730566622,,11,0,0,21248014995,answer,fc3e2bc045d3f8dd7247c79faddce1f9,https://www.zhihu.com/people/niu-niu-fa,牛牛发,https://pica.zhimg.com/v2-abed1a8c04700ba7d72b45195223e0ff.jpg?source=06d4cd63,1733713608022
11032325717,,[图片],1730644899,,1,0,0,21248014995,answer,6d1786159716bb7dfffff0272a7e148b,https://www.zhihu.com/people/li-mei-qi-93-31,李美琪,https://pic1.zhimg.com/v2-c4a348765a61e85eb93dbf54fcbd9eee.jpg?source=06d4cd63,1733713608023
1092753723,,总统普选票和参众两院选情背离十分不正常,1605266122,,77,0,0,1573501545,answer,9c00cbaf9344d15119b555099e70e4d4,https://www.zhihu.com/people/deng-shuo-10-5,邓硕,https://pica.zhimg.com/v2-abed1a8c04700ba7d72b45195223e0ff.jpg?source=06d4cd63,1733713611336
1092763552,,[赞同]这才是知乎该有的回答,1605267284,,10,0,0,1573501545,answer,56eba661b03ca09568529c706a6218aa,https://www.zhihu.com/people/feng-yu-xiang-8,风雨巷,https://pica.zhimg.com/v2-94ef73b55a5361d91519b3dcda0bf358.jpg?source=06d4cd63,1733713611339
1092787387,,这也是为什么建制派大佬没有抛弃特朗普的原因，这次总统选举某些摇摆州投票率和双方邮寄票差距大的惊人，如果每次选举都这么搞共和党永远不会赢,1605270064,,0,0,0,1573501545,answer,031b0f038caac7b7dab9ce658c6d927f,https://www.zhihu.com/people/123-87-83-13,不告诉你,https://picx.zhimg.com/v2-abed1a8c04700ba7d72b45195223e0ff.jpg?source=06d4cd63,1733713611341
1092797672,,美国历史上两党曾数次“换家”,1605271233,,0,0,0,1573501545,answer,daf4d287206f0239eb9a4ef14bad3c98,https://www.zhihu.com/people/xia-yu-sen-40,Triviality,https://picx.zhimg.com/v2-4cfb7279ba2ae6cdd614488cf49d7f46.jpg?source=06d4cd63,1733713611343
1092800924,,数学上不可能，亚利桑那州有28万选票“只涂了”总统一栏，没有涂另外任何议员选项。这些投票99.993%投给了拜登，赶作业痕迹太明显了。,1605271613,,0,0,0,1573501545,answer,d57c892496562894ef3082f5f5c99b05,https://www.zhihu.com/people/su-yang-14-36,莲桑,https://pic1.zhimg.com/v2-3ad7a071cad50030f195a08ec51d0277.jpg?source=06d4cd63,1733713611345
1092815025,,说明很多共和党选民只是不喜欢川普。议员还是选了共和党的,1605273202,,0,0,0,1573501545,answer,1232d19b1cdafacdcddec87437149ddd,https://www.zhihu.com/people/Chenxin_Zhong,MathsLover,https://picx.zhimg.com/v2-eb02bd69f162365f14ab5f1061b3b8cd.jpg?source=06d4cd63,1733713611347
1092824496,,就喜欢这种回答，都是干货，有理有据。（前面有几个回答真是辣眼睛：连阴阳怪气都不会原创，抄个烂梗来混赞还挺得意的[惊喜]）,1605274298,,0,0,0,1573501545,answer,97d9ed7c82bc4edd4fa87b1108a710ed,https://www.zhihu.com/people/xian-liang-si-nei-yixian-ren,知乎用户MrQUsj,https://pic1.zhimg.com/v2-abed1a8c04700ba7d72b45195223e0ff.jpg?source=06d4cd63,1733713611350
1092863481,,说实在的，好多人都不关注国会选举，特别是参议院席位，明明这非常重要的。。。拜登第一任期就没有参议院，内阁还要看别人脸色，这4年都不知道要咋过。。。,1605278664,,11,0,0,1573501545,answer,1991b48168a58d9bbff6069e27a3ed2b,https://www.zhihu.com/people/hu-zhi-85-32,知乎用户UN8jG2,https://pic1.zhimg.com/v2-abed1a8c04700ba7d72b45195223e0ff.jpg?source=06d4cd63,1733713611352
